eye_1_x_left,eye_1_x_right,eye_1_y_top,eye_1_y_bottom,eye_2_x_left,eye_2_x_right,eye_2_y_top,eye_2_y_bottom,face_left_width,face_right_width,face_top_width,face_bottom_width,label
0.23953702691617687,0.32313652030120127,0.0671088435817634,0.18197618398801507,0.31545178318480277,0.2559647090698491,0.17187359182305068,0.09369220841799919,0.47209318478845236,0.5279068152115477,108.8409744288092,162.6146500563205,yes
0.25201737683266656,0.3126596010356608,0.08309003118020981,0.19351033397409603,0.3122338019272954,0.2561961454990766,0.16285635645320837,0.11309055200920196,0.47537586932597947,0.5246241306740205,43.225269317550335,64.94412790658748,yes
0.258683260670647,0.3047112660024673,0.00405836971472998,0.15918067101249925,0.2981589925265407,0.26442337885662986,0.11900552423452732,0.0941595271754867,0.4777301648025959,0.5222698351974041,69.7163251649087,102.25952009177527,yes
0.24474630435517988,0.30998246944091246,0.030609541936053527,0.1800481217317937,0.30074803158405244,0.26722629352249794,0.11617386595670273,0.08118745981070136,0.4748086904257393,0.5251913095742606,182.12237996758145,271.7809233692918,yes
0.2966866723954123,0.25473426971235896,0.3800745615369276,0.30327043259887176,0.3470206116217878,0.2363366174144669,0.45326049474582114,0.2784751084411695,0.4741194641542898,0.5258805358457102,58.6941251713111,89.9270717222476,yes
0.27929491268688267,0.3051634466066818,0.311652379602889,0.15436581326510052,0.32416557408430763,0.2534059674861937,0.27701183623310266,0.030036866955565615,0.48430497728053223,0.5156950227194678,51.45428427498701,76.27250759567401,yes
0.25861211132778217,0.3107840146061988,0.08861422367802639,0.1734318357664377,0.30454723698420627,0.2669094091840012,0.17446426529049072,0.032669159772501205,0.48259912695043494,0.5174008730495651,26.84352683505134,39.0421805614162,yes
0.2479075530009792,0.311098521196961,0.041458904315875074,0.14230882751558593,0.3087145137082341,0.24778019294085815,0.16610023861778792,0.0716954308403319,0.48529450024395265,0.5147054997560474,24.98852061894389,36.4353489070833,yes
0.2422598786190759,0.3205007195059604,0.03745354327217916,0.18312386244129028,0.3186143494963053,0.24187553460829414,0.15487582788313964,0.09176678574851758,0.4860169764887816,0.5139830235112184,36.666832313060766,52.988483024885184,yes
0.25793667348045557,0.3049270775830873,0.0007887339288369068,0.12448604621867336,0.30184261810362206,0.26798199045763055,0.16564789954524597,0.05455685333842149,0.4865749631883267,0.5134250368116733,41.01836480469665,60.81074014233032,yes
0.2635768172062406,0.30404845947271014,0.013104955257012047,0.1278574236363216,0.29182332310350645,0.2754360602751141,0.1393888869796765,0.012903812278354299,0.4857285454172475,0.5142714545827525,25.607991134501944,37.355956601711405,yes
0.2639471911495921,0.30820309387623046,0.045444500836573185,0.13482669943346148,0.3014073958052781,0.27496819726525323,0.12336726686140298,0.019921960151719927,0.48410663548249533,0.5158933645175047,20.307524675159584,29.813149794335835,yes
0.2581995324618801,0.3133588688204225,0.06676721221938792,0.13081969451530218,0.3109904718705487,0.2889024946684966,0.10235357509349435,0.03416705086390037,0.49065553221686914,0.5093444677831309,21.207016521989654,30.842496210840128,yes
0.21186098124604366,0.3828664228677766,0.0157886066145479,0.10908997548107165,0.25411196818179826,0.3031270669347385,0.16934343550149972,0.010659032170361077,0.48435439852836987,0.5156456014716302,28.84168307045038,41.78411212584589,yes
0.21129760727318792,0.3645695186774959,0.09046559344412693,0.16438777344549066,0.2516179878308834,0.29807671803474456,0.10459662184810525,0.004916944701575864,0.4796346456716336,0.5203653543283664,29.335972016879527,42.7920404143157,yes
0.2085945042912699,0.386730627501688,0.05433809943019667,0.1428813280577349,0.23466205741371016,0.3490022726097287,0.1380120831462074,0.0035152361502208906,0.4592303507761902,0.5407696492238098,35.619693371661874,51.782402199725034,yes
0.1954595866826414,0.3992430063737663,0.04731571086486065,0.1400053782404772,0.24556647653213645,0.3199167278594734,0.06285936109921249,0.00013900787505354378,0.4556560113342082,0.5443439886657918,62.59926633239935,91.59017843975815,yes
0.2345945394763423,0.31545865743689,0.05798098977124095,0.12237184939041254,0.2546298024700576,0.32647551898054566,0.1273705786307398,0.025066795309484934,0.44596468912256465,0.5540353108774353,23.423024926362686,34.98664896802687,yes
0.21257421983973937,0.3449912570457853,0.049028291081423224,0.1343466990646925,0.25390545963815886,0.2987432504473311,0.06856131145689762,0.0048305476939705366,0.4483404446876123,0.5516595553123878,23.354855093276917,34.71328994654879,yes
0.2878549430836941,0.2714117498366465,0.06521637512241894,0.05293742753197714,0.3806931592948505,0.22203364945974194,0.035006685713196914,0.08113082141804369,0.463579516789215,0.5364204832107851,18.06722448270055,27.010818607026255,yes
0.3349046764027551,0.2519724644546991,0.006184973114438317,0.029438536759353127,0.3719206976069816,0.2170890926414339,0.12571551696581737,0.07605937947290596,0.46450885821693905,0.535491141783061,16.0679952058535,23.993768092828596,yes
0.33302563861447176,0.24739471011367273,0.018049024310427528,0.05913422960196886,0.4081579662501982,0.1961228209715543,0.07440257246628265,0.008760728248548361,0.46827177615090776,0.5317282238490922,16.536416376431504,24.90705141673485,yes
0.32044777130630603,0.24817365043913409,0.01124197420361444,0.05613397960083347,0.4213677491583377,0.2033689667497707,0.009003522817886632,0.07227406741841563,0.48524935392246477,0.5147506460775353,15.630274292486527,23.549854433626184,yes
0.38835674745069404,0.2180820792155659,0.040255308257526476,0.01152619735733558,0.37193309419623244,0.23008431554724396,0.06116516801491741,0.013144751910406826,0.5058236283665464,0.4941763716334536,17.245617778975824,24.289906727267734,yes
0.3478904635308924,0.2504756618342299,0.09178983011109508,0.03055678293175588,0.37052054188204425,0.22635237789124069,0.01602287236059785,0.002033145539510444,0.5141301398217347,0.4858698601782653,13.809539613958016,19.862020967599186,yes
0.3301068853862584,0.26442360677836424,0.06791877990242633,0.04871162779210924,0.3657599739848805,0.2175514364949742,0.05869348504959602,0.017200262162177047,0.5295416623310987,0.4704583376689013,11.314924488947268,16.334742014904194,yes
0.32844506755600783,0.24702724681216964,0.044928281846920486,0.06647455371473884,0.3788176085009327,0.21711873676636953,0.1341628114784694,0.030257100521440126,0.5463099646668688,0.4536900353331312,8.520928417080446,12.057058813452723,yes
0.30098577518807956,0.2744891927923429,0.05389992122686446,0.0873654834782571,0.356204973973395,0.23742001156738,0.0935085352890207,0.029583195619355587,0.5566153485619596,0.44338465143804046,8.656178376951214,12.190416750853124,yes
0.28741268827395794,0.2948268144815701,0.05883298130730126,0.1344374608482624,0.32867020207955056,0.2550728373394186,0.08197771202363578,0.02379422226387643,0.5602681072621352,0.43973189273786484,8.006478140279643,11.341177479770108,yes
0.27282184027305706,0.29169603437542485,0.03901750820274704,0.10491299952972719,0.32736026613425045,0.24130877646735213,0.1342551640760678,0.021161303438536085,0.563557629365433,0.43644237063456703,8.807598915321089,12.2590681622088,yes
0.2731697908440323,0.3052562530581444,0.05387863906165562,0.07877135615064842,0.3103335546532905,0.2591847014805108,0.08366673747491903,0.011265116002628344,0.5558269429847679,0.4441730570152321,9.199971508232085,12.633875694486843,yes
0.22963145720613076,0.3380048012900731,0.052914480709410835,0.18044245322438368,0.25838773464799414,0.30964415671190326,0.12841865181063483,0.009693874125122823,0.5498486457382461,0.4501513542617539,11.409644007858546,15.570110805500983,yes
0.24332570660648767,0.3554004802886995,0.06031195613913684,0.07133274994578419,0.2916407914109385,0.2714657089013568,0.15637326253178432,0.01903690126418502,0.5339474363396716,0.46605256366032843,13.098256669224254,18.006689630528513,yes
0.23927817339025784,0.3590149112671709,0.09729875655208531,0.10987227199206566,0.29136857850829523,0.2765911529415054,0.17113276355826024,0.017557499552532666,0.519855206207914,0.4801447937920859,16.810217314695173,23.29857394573006,yes
0.24457155110526854,0.33646220829953666,0.13339387559940283,0.2290960626887646,0.2910433189268162,0.2788079493290422,0.0902220686272324,0.06294954404584067,0.5013972815486535,0.4986027184513465,20.52645094870276,28.61843686913711,yes
0.21640840321140126,0.3720120950373701,0.23164555243254986,0.21943188453025922,0.242749674538504,0.31120712279109575,0.1646306862961445,0.012505235378095628,0.4789011476357117,0.5210988523642883,20.578657174561542,28.81122912193224,yes
0.20006959009037112,0.4015938530353278,0.08025948116159332,0.1864646001524173,0.23920335641372442,0.32507351407365537,0.12863102235160814,0.014131546449502002,0.4556088533513548,0.5443911466486452,13.04158826810024,18.21769476215292,yes
0.2071631448759277,0.38898572720085234,0.04400805370323351,0.1218957829420071,0.2674780691991005,0.29696442266741374,0.11535888774114297,0.056620229487143695,0.44089298962059353,0.5591070103794065,11.830941288882068,16.407574999958744,yes
0.20047226799021076,0.3680048101746181,0.1076513125582767,0.0599097699058344,0.2486154561732397,0.3179025046008433,0.15465798885488005,0.0548209201058942,0.43234956508988726,0.5676504349101127,14.993329163194437,20.65391864904125,yes
0.23985669208846608,0.3282088451147314,0.039975504479739896,0.06528965741174579,0.27073389260944175,0.29850071482342017,0.18139727521903978,0.012466692257787895,0.42875444283014225,0.5712455571698578,13.737552718514076,18.76111539523415,yes
0.23436868299619412,0.33358310911600286,0.02575784196774336,0.05377921761672405,0.2696078196403492,0.2923780643243943,0.1879314964497834,0.005941588889385075,0.42797292497535383,0.5720270750246461,15.248953351791258,20.633499035153957,yes
0.2335169136956203,0.32409048430707055,0.145118784520373,0.10876507840225426,0.27280817473153074,0.30516045834907696,0.1617639117713505,0.007482794531719224,0.4331213408094804,0.5668786591905196,15.784033922335706,21.557412415434836,yes
0.2612670782944798,0.30749026108124294,0.399341150726637,0.2560541758267896,0.3244897348870814,0.2660490854820024,0.4146298769400243,0.1385952601914937,0.4365121668555377,0.5634878331444623,14.01904515476821,20.096284840899244,yes
0.2695085602149725,0.3046891095331048,0.25135564049263504,0.15637065349396873,0.3846943226497178,0.21500952498134096,0.23789445370784307,0.0025117023912851273,0.4448638300347872,0.5551361699652129,17.237548060544118,24.240779675865088,yes
0.2756765739155087,0.30581351692009456,0.1607740845196805,0.07241837852523639,0.3328009322346118,0.24565660474660486,0.11625364145987427,0.021201326425891044,0.45976963895742723,0.5402303610425728,15.542506414578922,21.274054940249087,yes
0.2663765186535065,0.3115543296628162,0.04279317478407882,0.05382284470419203,0.31268116390022804,0.25871838850018813,0.14590441954187594,0.007818825169084631,0.4722587504313273,0.5277412495686726,14.885813471696,20.475833193353118,yes
0.27363638052250794,0.30873617341394777,0.04965138526364695,0.05951670371672888,0.3022798885030807,0.2598985828617692,0.23563532473074938,0.005572909566176078,0.48233589880531264,0.5176641011946874,19.701205080881554,26.526709912061666,yes
0.277459414633474,0.31643239294583025,0.040096830740977765,0.0675177383900498,0.3045755892586779,0.2712335504321784,0.2123651326621112,0.03082750680796141,0.49362705572965837,0.5063729442703416,16.952594246345168,22.832014621668996,yes
0.32593590136632944,0.26530803657046226,0.11045993937196459,0.09909403265231623,0.3549553049534423,0.22156112462281072,0.23659242490998314,0.1006061895139849,0.4975377374797941,0.5024622625202059,20.27974014969637,27.773218471967237,yes
0.3064007243870921,0.2663797026008773,0.04069521825118879,0.04700345138336608,0.3694898344691766,0.21013691500756893,0.12348267921735893,0.06623355134645702,0.5039702435393747,0.49602975646062525,16.82281617089079,23.232440597909726,yes
0.31102701342883776,0.2695952821745154,0.08254080383373467,0.08978633325139553,0.3677703722455172,0.2157407026214066,0.11092576663544057,0.0823684005855183,0.5107694249178425,0.4892305750821575,16.016067961274523,22.110536297806412,yes
0.3043981808423491,0.28436511747717647,0.07506539268684269,0.11596543658262329,0.3753046030280421,0.20286428749918034,0.13176426303477978,0.09923078239232298,0.5193720393126191,0.4806279606873809,16.13927459414708,21.91618822216623,yes
0.29585409128253537,0.28230461307182686,0.07234615536935723,0.09449344565580216,0.34531163694312,0.22254974608838246,0.09387998369548463,0.03450323178786775,0.5290183794656267,0.4709816205343733,14.616067719780773,19.518270871057375,yes
0.3272699976139858,0.26360095118858357,0.16175918155297125,0.13628661631299205,0.3629779454381659,0.2173382463141235,0.11473455155967519,0.03496870801257776,0.5392467946456756,0.46075320535432435,13.779292391613899,18.7330671503577,yes
0.32327973311062586,0.2647655323628538,0.12585608956513272,0.15133216649646827,0.37342883861008,0.19836522443709204,0.08094204564407001,0.051503964443963636,0.5503603815551114,0.4496396184448886,12.14882016490455,16.037640825017952,yes
0.31954232863663357,0.256154731615912,0.12815221614654904,0.15017982202594743,0.3620240892956163,0.21103878957513664,0.07802648643543442,0.07514817707073569,0.5674561637525124,0.4325438362474876,10.070783059357034,13.111157448646313,yes
0.3137664458407764,0.25546020273933545,0.14101276483563654,0.14197278125973284,0.3575964418453418,0.2233843291198124,0.08332322911239061,0.005607023362051168,0.5724512737874939,0.42754872621250606,10.611004387891272,13.551022040488716,yes
0.28590969014935846,0.28825541183438735,0.16231784245987813,0.16629701352350415,0.3526132732077559,0.21763800971022954,0.12984871576300813,0.018753390333996332,0.5717337027550757,0.4282662972449242,10.422755205027338,13.24143258214243,yes
0.2906307516515553,0.2913574230710226,0.1746967619052399,0.14449277962711785,0.34010305377176236,0.22242391651752985,0.15759543714774496,0.045821978128272295,0.5749711362521726,0.4250288637478274,9.649632108219848,12.25601153949838,yes
0.281821717475881,0.2937031434204268,0.17189918448336233,0.16920574667728985,0.34108168847265696,0.22632643880624778,0.14639802054871554,0.030051228446232186,0.5740213125192337,0.42597868748076634,9.35726407483469,11.968673821449636,yes
0.2940396853364288,0.27809921852327846,0.1965871801595161,0.14037595497094038,0.33310743622491057,0.22887492871987974,0.1539645829991266,0.03569550647915441,0.5698226681436749,0.4301773318563252,9.472800610349369,12.14864866574642,yes
0.28208810630754116,0.2897573154494245,0.12162917909785012,0.1348064335724761,0.3259298414846729,0.22015235912243072,0.11386148183440087,0.04674354160673249,0.5655789133849354,0.4344210866150646,10.423108476124426,13.626711942579092,yes
0.2779244385395164,0.2923285834791427,0.1425800855071566,0.13121754755561063,0.3361213066071394,0.22590094649417933,0.12428415232785377,0.07346328981710785,0.5565529155945964,0.44344708440540365,11.203882613646856,14.803080853159337,yes
0.27443792810704126,0.29576074258431534,0.13485113835376533,0.15286284077219764,0.3399708111101129,0.21571176337931072,0.09881004908092667,0.08143271728203565,0.5487599844914063,0.4512400155085937,12.217689685073843,16.386224452712057,yes
0.29754669121342836,0.2662500208488197,0.17130130487819906,0.11997856007491652,0.32846217377711623,0.2426104363325852,0.09393159216888916,0.10402235547118686,0.5408760546239089,0.4591239453760911,14.445888482482975,19.443204607086628,yes
0.2840455292789991,0.2810146163188045,0.1253766172760311,0.15428870160799477,0.3352190149280812,0.23102237823606844,0.15086508104515356,0.08050796338912372,0.5351029737189834,0.4648970262810166,12.885561449249304,17.610022475950732,yes
0.2785502508794261,0.28875626065722115,0.14333177449413342,0.037918181881635246,0.28061775961214686,0.313552164279482,0.17823639341459976,0.033315084188617616,0.5388123110628696,0.4611876889371304,14.320629493177705,20.047511533508306,yes
0.2812067511497419,0.3006924313809272,0.04324188399015798,0.026945672575488945,0.28796922319273033,0.3032567699072026,0.1627264994115385,0.018292412925177994,0.5202249118722385,0.47977508812776143,16.818754040271028,23.5331098714296,yes
0.23832434380151712,0.3523032991488416,0.06109487092583178,0.11145121354196087,0.26189084271195595,0.31433952653250635,0.09209672398955941,0.020346134519258742,0.49679570474886187,0.5032042952511381,21.398585320613943,29.325743049612186,yes
0.242936992558419,0.33031004017715515,0.07200287673068019,0.11921862918142441,0.27688297089654557,0.293461650240136,0.11685564024358594,0.013537165956934372,0.4739147713479017,0.5260852286520983,18.50249917552972,25.548535534668975,yes
0.21913319708006415,0.36816569645951197,0.06864412752860466,0.15872706341188356,0.2568407474843288,0.3072939671060926,0.12008308593625765,0.037255970704969256,0.4577089712639763,0.5422910287360236,16.989831183422694,23.460550206457793,yes
0.20169475630543726,0.3912738655779518,0.05634497234186763,0.08878151168638083,0.26818910458877004,0.29420171367414666,0.13648372816357549,0.04258820722623287,0.4391626063829885,0.5608373936170115,29.85206797237424,41.29492207851751,yes
0.20504447803355055,0.365407240379612,0.09598646662309687,0.16196757746419058,0.24301589695142672,0.328141466241694,0.09853347247003162,0.02472068026450041,0.4205053486074178,0.5794946513925823,35.72201900530668,48.810080217203506,yes
0.2040802091401451,0.35685675576048476,0.07202499201816312,0.14162439249352585,0.26020822511452296,0.3036345260722113,0.19416340286812916,0.0008417311343525527,0.4120742429817434,0.5879257570182567,56.632957693864206,77.1712713631977,yes
0.21140218329069482,0.37453359464999025,0.04747527452217766,0.09515947410882745,0.26808994808388553,0.2945786938998565,0.18041380610920782,0.028510908658228303,0.40744200643891737,0.5925579935610826,70.71328026405203,96.67809921366857,yes
0.20401586477084976,0.3655989698095854,0.0647715951158986,0.05831603224827176,0.271330296687989,0.30328221050224197,0.11457874827491486,0.05262350837362669,0.41319973959030065,0.5868002604096993,458.6152751129541,606.9436776629325,yes
0.20302043075145698,0.38722691757311234,0.0840796633941094,0.10624179523141655,0.28116852550410054,0.29320731587700877,0.15710112281221544,0.011570150710417275,0.40459216221694905,0.595407837783051,65.73957546258062,86.51867015762006,yes
0.20936257968886726,0.3656589945835234,0.10723980288049367,0.05028496806554999,0.2674748558238833,0.3078246735242743,0.11347762237994052,0.0037525317987290455,0.4061487688831067,0.5938512311168933,33.950727092400285,44.400559754722366,yes
0.21778164060176755,0.35504205985589044,0.10397396740712421,0.06930004822459628,0.26401320231432285,0.3103793227588867,0.12190607679532585,0.019522313597588225,0.40406175412023887,0.5959382458797611,37.410118593522434,48.22986040244518,yes
0.22352797637188562,0.35241946180631145,0.10545494849511643,0.09059724854895113,0.26826536716956917,0.3097886504302046,0.15351735439471204,0.0164569183234669,0.40647125473304796,0.5935287452669521,46.36942928708348,59.869371107314116,yes
0.2225170003644733,0.34922685342735804,0.10280961699748392,0.10586419611635357,0.24831070160910482,0.3236231750849762,0.17676193475336271,0.041249777131491264,0.40438656512512094,0.595613434874879,47.733635391101885,61.60570763325153,yes
0.22508665415282736,0.3383172085966433,0.08933586312151419,0.1051804048635815,0.26751477870995344,0.2947412033871676,0.16009798992519364,0.02205642021867477,0.40623129462221663,0.5937687053777834,85.4186129395124,107.90246917705235,yes
0.2279010878392689,0.3317921458818315,0.14133114495858098,0.10388102647220179,0.27058868559056237,0.2984517247543537,0.24011231232842414,0.03774110041044076,0.4139134252957503,0.5860865747042497,70.14399536957485,87.54994438063542,yes
0.22181268293414183,0.3364704625774367,0.15002707694865403,0.13577958997064932,0.2842610318595082,0.28357079708800387,0.26571667301385204,0.040038424154924375,0.4266317984122112,0.5733682015877888,52.95229655276644,66.68748196694283,yes
0.2213186991150359,0.3494920801410821,0.12326135219704183,0.08768284064544424,0.27660878384662224,0.29273434909025825,0.19660829084460207,0.02211372201285746,0.4335940894145241,0.566405910585476,297.97105293507093,369.7934878714489,yes
0.21777922187323248,0.34591381156961143,0.159537830408899,0.08772957692006648,0.27388148218852637,0.2900871450632757,0.23018227136750663,0.024400955619784732,0.4393604719460801,0.5606395280539199,135.53160294633463,169.79582602595582,yes
0.21750425671784637,0.34864425154888906,0.15484667053427364,0.0898856034373357,0.28306467844547706,0.29084823186579506,0.24428793334745463,0.02694697451104992,0.44826647012853105,0.551733529871469,1693.781433863587,2092.9426890390064,yes
0.2153075999771372,0.35780288452378683,0.15904925045471552,0.10872700833664713,0.2823074714796217,0.28662790773197017,0.2288107817559684,0.023401549615218217,0.45038443405409884,0.5496155659459012,265.3002700208497,329.7706531770175,yes
0.21537859367246173,0.37123621793819817,0.12096549721709497,0.03831229008141866,0.28304597389821473,0.2833146623734293,0.24234213419878337,0.020192355379648457,0.45759111198578545,0.5424088880142146,336.81284004352557,419.1525571273123,yes
0.22473813692344843,0.36528012557353295,0.06541763817826653,0.06892934227388123,0.27007220408479776,0.2715952249636017,0.2064269025737765,0.015612599945534725,0.46980489398458497,0.5301951060154151,88.41343526872834,111.10734210345065,yes
0.22521024662948913,0.3562875892871539,0.0925175923782468,0.09779024895659386,0.26804670187917035,0.29305398335021693,0.2716629618380468,0.03863267017506072,0.4824200155089103,0.5175799844910898,45.177030156929476,57.27348033654755,yes
0.3208719775336306,0.27110544831014943,0.08806467968346125,0.15254553227025092,0.31976401072810573,0.2689961739812567,0.13918603927650064,0.08685845430744416,0.49134308159901185,0.5086569184009881,37.33953927117466,48.3659418131268,yes
0.3226444084662227,0.2635499500446824,0.11456618574168363,0.14930862145403756,0.38075848212407254,0.19670270137593446,0.17599264022744607,0.14181985449376225,0.5029579241084967,0.49704207589150334,16.737811157833196,22.0448202199186,yes
0.33587051301516296,0.26252608238754815,0.09901595718755787,0.11896975250275375,0.36730242557784776,0.20720625886509006,0.12910547206248085,0.0658799552486621,0.518078675944119,0.48192132405588095,10.948846410280833,14.221128752188854,yes
0.3543539814899661,0.23690460918170989,0.06053697575901576,0.10109122097369595,0.3692465943441433,0.2098067756428502,0.17961886694028026,0.01870810559816229,0.5309012279743429,0.46909877202565714,9.60495751933022,12.435916331859017,yes
0.3488958525712214,0.24429417233802997,0.07386790260558437,0.1061875184649321,0.3638409871494803,0.20765919668558822,0.15164387034439838,0.016880993078956043,0.5415511421146924,0.4584488578853076,9.451661817659538,12.119018657555872,yes
0.33949889161845676,0.2516907224139328,0.1402193537117486,0.09949402920967339,0.38969324815508316,0.19655064801556707,0.11261125630803695,0.014353144958114307,0.5579868043314399,0.44201319566856007,8.667102937531418,11.140439066086929,yes
0.29640587116363065,0.2853695166187541,0.06079284412758699,0.11178194974238552,0.38029144407357324,0.19038641816941443,0.14661307444068822,0.053819331695180835,0.5763613800698612,0.4236386199301388,9.636561796120032,12.218788998216677,yes
0.3141692980490571,0.2650455801765149,0.09636618830741027,0.14214087250436824,0.376993620604467,0.1953831492946108,0.10910921854009473,0.020012151511265376,0.5819206248413205,0.41807937515867954,8.687253176707195,10.961136758387422,yes
0.3001736429655985,0.2882739144655493,0.17408749708220206,0.11857685172672211,0.345301512491433,0.2193553838498587,0.10691634785746337,0.04226785524288867,0.5725984992712021,0.42740150072879796,7.940788080801847,10.24465039380634,yes
0.29455243062889547,0.2897301946436307,0.10984113455140951,0.10723627270126329,0.3318883984121802,0.23145170066096074,0.15863780741074868,0.020334686551455178,0.5558363048830998,0.4441636951169003,8.127177486019413,10.257838518003716,yes
0.32799719621315704,0.27652347738797833,0.042631622539410836,0.07902818806769553,0.32505461933141433,0.24728930452135447,0.22799666146958975,0.019664042020447275,0.5405631833326033,0.4594368166673967,9.440952146943934,12.02723607607949,yes
0.3075319486929344,0.28976258178191083,0.07548549943010861,0.06186269329362289,0.3338468585127147,0.24162109580634103,0.1885355429528027,0.0053541843688714825,0.5220918586718366,0.4779081413281634,8.807630022885421,11.188444604500413,yes
0.29291723112594625,0.298015318796639,0.10378581169536624,0.0596877057476686,0.36738626186011364,0.2151910912703966,0.08943933307274644,0.014688122383866386,0.507701489838909,0.4922985101610911,10.190459133484453,12.74638328129678,yes
0.2846650532666816,0.29533652446803593,0.08696568987565641,0.08997338085779846,0.40206495942938786,0.20020885284906081,0.14717563521564803,0.01954106234369996,0.49322595403265435,0.5067740459673457,10.378807551675248,13.00457089362395,yes
0.29917406801068147,0.2818474366162732,0.10419630975240253,0.05075126515538733,0.3638598597494313,0.22915148535203342,0.15518834058971237,0.057186417383138,0.48468414737979976,0.5153158526202002,9.84762354838583,12.664202091659673,yes
0.24185560631931374,0.3449141898432434,0.11381530865189732,0.13055074880640535,0.3056450990001148,0.2785836566570502,0.1817717335768407,0.05925056256726348,0.4726210076353112,0.5273789923646889,10.002796532834507,12.868627183369595,yes
0.2495060928495358,0.3373029550650355,0.04706161826952367,0.09282749339625644,0.3207024536273567,0.26110180443210645,0.23030257828241005,0.06517273186937814,0.4649769331169188,0.5350230668830812,11.768552670863086,14.880028860746895,yes
0.2517005974850863,0.3224022972634575,0.042319853459208114,0.0779089756235029,0.30951299053634035,0.2784717199182171,0.12476525031643715,0.027531659997785483,0.4634786303931319,0.536521369606868,11.006723297920317,14.277002240113559,yes
0.22154897322166822,0.35486699651942044,0.06997481435707062,0.09760491262554342,0.2452528522363902,0.3170887021058576,0.29808600575524635,0.0871302773244448,0.4523272583489559,0.5476727416510442,11.263104360104666,15.040961352605047,yes
0.20845781444703296,0.375827186675232,0.06470414756427786,0.07252312394434167,0.26835924546220535,0.3107941468567592,0.19178778804064228,0.05652404645654199,0.43025633214735864,0.5697436678526413,12.642070519201551,17.12265416251899,yes
0.22467191474368567,0.3610694686442682,0.05257233381836433,0.04335123713884727,0.24796245954467555,0.3288118388531024,0.07746697362622801,0.008529381141338471,0.421622701088148,0.5783772989118521,13.054084852253917,17.92129354416835,yes
0.21205577116055518,0.3670432500627806,0.08276302449926504,0.03286264281908442,0.2650853186506469,0.3131834296991157,0.12100541261955958,0.0026832064800994624,0.4201184592966218,0.5798815407033783,11.759867835014813,16.309970769301827,yes
0.22537068322746878,0.34627523524581655,0.06930854695481163,0.09705424612326789,0.3044383688742818,0.2787347843068364,0.14313654450776184,0.060277068186284144,0.4280109138421336,0.5719890861578664,12.091551016991714,16.235558717669708,yes
0.2608570613999953,0.2949944298522107,0.1082929242613696,0.07518741789701136,0.29071063947268816,0.2751809359383728,0.128438559511568,0.013250145498297745,0.4247214337491609,0.5752785662508392,11.390136177215766,15.81889275922294,yes
